20.90,40.80,20.11
21.00,40.90,20.22
21.10,40.70,20.33
21.10,40.50,20.32
21.10,40.30,20.32
21.10,40.20,20.32
21.10,40.30,20.32
21.20,40.30,20.43
21.20,40.10,20.42
21.20,40.10,20.42
21.30,51.30,20.82
21.50,40.60,20.77
21.50,39.80,20.74
21.50,39.70,20.74
21.60,39.70,20.85
21.60,39.50,20.85
21.60,39.70,20.85
21.60,39.60,20.85
23.70,75.60,24.10
28.00,42.20,27.82
27.30,31.10,26.66
26.10,31.30,25.58
25.10,32.80,24.52
24.30,34.00,23.67
23.70,35.00,23.04
23.30,36.00,22.63
22.90,36.60,22.20
22.70,37.10,21.99
22.60,37.70,21.90
22.50,37.80,21.79
22.40,37.90,21.68
22.30,37.90,21.57
22.30,38.50,21.59
22.40,38.30,21.70
22.40,38.20,21.69
22.40,38.00,21.69
22.50,38.00,21.80
22.50,37.80,21.79
22.50,37.80,21.79
22.50,37.70,21.79
22.50,37.60,21.79
22.60,37.60,21.90
22.60,37.40,21.89
22.60,37.30,21.89
22.60,37.20,21.89
22.60,37.20,21.89
22.60,37.20,21.89
22.60,37.00,21.88
22.60,37.20,21.89
22.70,37.10,21.99
22.70,37.00,21.99
22.70,36.90,21.99
22.70,36.70,21.98
22.80,36.70,22.09
22.80,36.70,22.09
22.80,36.70,22.09
22.80,36.80,22.10
22.80,36.60,22.09
22.70,36.50,21.98
22.70,36.60,21.98
22.80,36.60,22.09
22.80,36.70,22.09
22.80,36.50,22.09
22.80,36.50,22.09
22.80,36.50,22.09
22.80,36.50,22.09
22.80,36.50,22.09
22.80,36.30,22.08
22.90,36.50,22.20
22.90,36.40,22.20
18.90,55.30,18.29
18.90,55.40,18.29
18.80,55.40,18.18
18.80,55.50,18.18
18.70,55.50,18.07
18.70,55.50,18.07
18.70,55.50,18.07
18.70,55.50,18.07
18.70,55.60,18.08
18.80,55.20,18.18
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.20,18.18
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.20,18.18
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,55.10,18.17
18.80,54.90,18.17
18.90,55.00,18.28
18.80,54.90,18.17
18.80,55.00,18.17
18.80,54.80,18.17
18.90,54.60,18.27
18.90,54.50,18.27
18.90,54.70,18.27
18.90,54.70,18.27
18.90,54.70,18.27
19.00,54.80,18.39
19.00,54.80,18.39
18.90,54.70,18.27
18.90,54.80,18.28
18.90,54.80,18.28
18.90,54.80,18.28
18.90,54.80,18.28
18.90,54.70,18.27
18.90,54.70,18.27
18.90,54.70,18.27
18.90,54.80,18.28
18.90,54.80,18.28
18.90,54.80,18.28
18.90,54.90,18.28
18.90,54.80,18.28
18.90,54.80,18.28
18.90,54.90,18.28
18.90,54.90,18.28
18.90,55.00,18.28
18.80,55.00,18.17
18.80,55.00,18.17
18.80,54.90,18.17
18.80,55.00,18.17
18.80,54.90,18.17
18.80,54.90,18.17
18.80,55.00,18.17
18.90,54.70,18.27
19.30,60.20,18.86
19.30,60.30,18.86
18.80,54.70,18.16
18.30,60.20,17.76
17.70,63.70,17.19
17.40,66.40,16.93
17.00,68.30,16.54
16.70,69.90,16.25
16.60,71.20,16.17
16.40,72.10,15.98
16.30,72.90,15.89
16.20,73.60,15.80
16.20,74.30,15.82
16.10,74.70,15.72
16.00,74.80,15.61
16.00,75.00,15.61
16.00,75.10,15.62
16.00,75.30,15.62
16.00,75.40,15.62
16.00,75.40,15.62
15.90,75.40,15.51
15.90,75.50,15.52
15.90,75.70,15.52
15.90,75.70,15.52
15.90,75.80,15.52
15.90,75.80,15.52
15.90,75.90,15.53
15.90,75.90,15.53
15.90,75.90,15.53
15.90,76.00,15.53
15.90,75.90,15.53
15.90,75.90,15.53
15.90,76.00,15.53
15.90,75.90,15.53
15.90,75.90,15.53
15.90,76.00,15.53
15.90,76.00,15.53
15.90,76.00,15.53
15.90,76.00,15.53
16.00,76.10,15.64
15.90,76.00,15.53
15.90,76.00,15.53
15.90,76.10,15.53
15.90,76.10,15.53
15.90,76.10,15.53
15.90,76.10,15.53
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.30,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.10,15.53
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.10,15.53
15.90,76.20,15.54
15.90,76.10,15.53
15.90,76.10,15.53
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.10,15.53
15.90,76.20,15.54
15.90,76.20,15.54
15.90,73.40,15.46
15.90,75.30,15.51
15.90,75.70,15.52
15.90,75.80,15.52
15.90,75.90,15.53
15.90,75.90,15.53
15.90,75.90,15.53
15.90,75.90,15.53
15.90,75.90,15.53
15.90,75.80,15.52
15.90,75.80,15.52
15.90,75.80,15.52
15.90,75.90,15.53
15.90,76.00,15.53
15.90,76.10,15.53
16.00,76.30,15.65
16.00,76.20,15.65
15.90,76.20,15.54
16.00,76.20,15.65
16.00,76.20,15.65
16.00,76.20,15.65
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
15.90,76.20,15.54
16.00,76.30,15.65
16.00,76.30,15.65
16.00,76.30,15.65
16.00,76.30,15.65
16.00,76.40,15.65
15.90,76.40,15.54
16.00,76.50,15.65
16.00,76.50,15.65
16.00,76.50,15.65
15.90,76.40,15.54
16.00,76.50,15.65
16.00,76.50,15.65
16.00,76.50,15.65
16.00,76.40,15.65
16.00,76.60,15.66
16.00,76.70,15.66
16.00,77.30,15.67
16.00,77.90,15.69
16.00,78.30,15.70
16.00,79.10,15.72
16.00,78.40,15.70
16.00,78.70,15.71
16.00,79.20,15.72
16.00,80.40,15.75
16.00,81.20,15.78
16.00,81.30,15.78
16.00,81.60,15.79
16.00,81.50,15.78
16.10,81.60,15.90
16.10,81.50,15.89
16.10,81.50,15.89
16.10,81.50,15.89
16.10,81.30,15.89
16.10,81.20,15.89
16.10,80.90,15.88
16.10,80.80,15.88
16.10,80.90,15.88
16.10,80.90,15.88
16.10,80.90,15.88
16.10,80.60,15.87
16.10,80.40,15.86
16.10,80.10,15.86
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.40,15.86
16.10,80.60,15.87
16.10,80.20,15.86
16.10,80.10,15.86
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.20,15.86
16.10,80.10,15.86
16.10,80.10,15.86
16.10,80.20,15.86
16.10,80.20,15.86
16.10,80.20,15.86
16.10,80.30,15.86
16.10,80.30,15.86
16.10,80.20,15.86
16.10,80.20,15.86
16.10,80.20,15.86
16.10,80.10,15.86
16.10,80.10,15.86
16.10,80.10,15.86
16.10,80.30,15.86
16.10,80.20,15.86
16.10,80.10,15.86
16.10,80.10,15.86
16.10,80.10,15.86
16.10,80.20,15.86
16.10,80.00,15.85
16.10,80.10,15.86
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.10,15.86
16.10,80.10,15.86
16.10,80.00,15.85
16.10,80.10,15.86
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.00,15.85
16.10,80.00,15.85
16.10,79.90,15.85
16.10,79.80,15.85
16.10,79.80,15.85
16.10,79.90,15.85
16.10,79.80,15.85
16.10,79.80,15.85
